timestamp,FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,time_difference,packetsToSameDomain
2021-06-09 06:40:24.621764,51,47,0,28,20,4.233521852064553,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054033,1,0
2021-06-09 06:40:25.428260,51,47,0,26,22,4.390384597162592,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:25.481177,51,47,0,26,22,4.390384597162592,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052917,1,0
2021-06-09 06:40:25.583225,51,47,0,27,21,4.43921253825422,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:26.438843,51,47,0,26,22,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:26.442645,51,47,0,27,21,4.43921253825422,3,3,34,16.333333333333332,0,0,49,1,0:00:00.859420,1,0
2021-06-09 06:40:26.491972,51,47,0,26,22,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053129,1,0
2021-06-09 06:40:26.644123,51,47,0,31,17,4.253513028704825,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:26.695560,51,47,0,31,17,4.253513028704825,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051437,1,0
2021-06-09 06:40:27.501866,51,47,0,24,24,4.326754940342268,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:27.652385,51,47,0,25,23,4.302340969796453,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:27.655745,51,47,0,24,24,4.326754940342268,3,3,34,16.333333333333332,0,0,49,1,0:00:00.153879,1,0
2021-06-09 06:40:27.704403,51,47,0,25,23,4.302340969796453,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052018,1,0
2021-06-09 06:40:28.561406,51,47,0,24,24,4.301520499601033,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:28.613760,51,47,0,24,24,4.301520499601033,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052354,1,0
2021-06-09 06:40:28.715373,51,47,0,27,21,4.257115352414948,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:29.323561,51,47,0,27,21,4.257115352414948,3,3,34,16.333333333333332,0,0,49,1,0:00:00.608188,1,0
2021-06-09 06:40:29.576533,51,47,0,26,22,4.099114931039585,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:29.630533,51,47,0,26,22,4.099114931039585,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054000,1,0
2021-06-09 06:40:29.732503,51,47,0,27,21,4.2823497931561825,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:29.783915,51,47,0,27,21,4.2823497931561825,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051412,1,0
2021-06-09 06:40:30.591311,51,47,0,26,22,4.142246910259581,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:30.643216,51,47,0,26,22,4.142246910259581,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051905,1,0
2021-06-09 06:40:30.745085,51,47,0,25,23,4.405186312891287,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:30.798137,51,47,0,25,23,4.405186312891287,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053052,1,0
2021-06-09 06:40:31.603546,51,47,0,26,22,4.215941519667695,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:31.754813,51,47,0,29,19,4.1923480193173,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:31.757668,51,47,0,26,22,4.215941519667695,3,3,34,16.333333333333332,0,0,49,1,0:00:00.154122,1,0
2021-06-09 06:40:32.614851,51,47,0,27,21,4.1838734407775044,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:32.617303,51,47,0,29,19,4.1923480193173,3,3,34,16.333333333333332,0,0,49,1,0:00:00.862490,1,0
2021-06-09 06:40:32.667218,51,47,0,27,21,4.1838734407775044,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052367,1,0
2021-06-09 06:40:32.819814,51,47,0,25,23,4.319100831997892,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:32.872640,51,47,0,25,23,4.319100831997892,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052826,1,0
2021-06-09 06:40:33.677786,51,47,0,25,23,4.295193362412134,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:33.730195,51,47,0,25,23,4.295193362412134,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052409,1,0
2021-06-09 06:40:33.832572,51,47,0,22,26,4.405186312891287,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:33.889212,51,47,0,22,26,4.405186312891287,3,3,34,16.333333333333332,0,0,49,1,0:00:00.056640,1,0
2021-06-09 06:40:34.697266,51,47,0,25,23,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:34.749772,51,47,0,25,23,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052506,1,0
2021-06-09 06:40:34.851573,51,47,0,31,17,4.162238086899853,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:34.904327,51,47,0,31,17,4.162238086899853,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052754,1,0
2021-06-09 06:40:35.711174,51,47,0,24,24,4.294372892216714,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:35.862840,51,47,0,27,21,4.255977676137625,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:35.865480,51,47,0,24,24,4.294372892216714,3,3,34,16.333333333333332,0,0,49,1,0:00:00.154306,1,0
2021-06-09 06:40:35.914323,51,47,0,27,21,4.255977676137625,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051483,1,0
2021-06-09 06:40:36.773412,51,47,0,30,18,4.221130980579272,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:36.924391,51,47,0,28,20,4.081534598642727,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:36.927855,51,47,0,30,18,4.221130980579272,3,3,34,16.333333333333332,0,0,49,1,0:00:00.154443,1,0
2021-06-09 06:40:37.786061,51,47,0,24,24,4.260346666853781,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:37.792553,51,47,0,28,20,4.081534598642727,3,3,34,16.333333333333332,0,0,49,1,0:00:00.868162,1,0
2021-06-09 06:40:37.945023,51,47,0,32,16,4.215941519667695,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:37.950378,51,47,0,24,24,4.260346666853781,3,3,34,16.333333333333332,0,0,49,1,0:00:00.164317,1,0
2021-06-09 06:40:37.998556,51,47,0,32,16,4.215941519667695,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053533,1,0
2021-06-09 06:40:38.852806,51,47,0,26,22,4.351168910888083,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:38.906147,51,47,0,26,22,4.351168910888083,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053341,1,0
2021-06-09 06:40:39.008257,51,47,0,26,22,4.302340969796453,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:39.059973,51,47,0,26,22,4.302340969796453,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051716,1,0
2021-06-09 06:40:39.867348,51,47,0,25,23,4.318786862762529,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:39.920861,51,47,0,25,23,4.318786862762529,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053513,1,0
2021-06-09 06:40:40.022156,51,47,0,28,20,4.270779391866321,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:40.048041,29,25,0,26,0,3.6899015819921512,3,3,18,9.0,0,0,27,1,0:01:49.406372,22,0
2021-06-09 06:40:40.050310,29,25,0,26,0,3.6899015819921512,3,3,18,9.0,0,0,27,1,0:00:00.002269,23,0
2021-06-09 06:40:40.073272,51,47,0,28,20,4.270779391866321,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051116,1,0
2021-06-09 06:40:40.878306,51,47,0,29,19,4.125119275633393,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:40.931342,51,47,0,29,19,4.125119275633393,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053036,1,0
2021-06-09 06:40:41.033198,51,47,0,28,20,4.154270009320114,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:41.085284,51,47,0,28,20,4.154270009320114,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052086,1,0
2021-06-09 06:40:41.890035,51,47,0,24,24,4.169892195244229,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:42.040486,51,47,0,24,24,4.405186312891288,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:42.044071,51,47,0,24,24,4.169892195244229,3,3,34,16.333333333333332,0,0,49,1,0:00:00.154036,1,0
2021-06-09 06:40:42.899025,51,47,0,28,20,4.265083429994687,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:42.903102,51,47,0,24,24,4.405186312891288,3,3,34,16.333333333333332,0,0,49,1,0:00:00.862616,1,0
2021-06-09 06:40:43.054712,51,47,0,24,24,4.311953224613572,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:43.057816,51,47,0,28,20,4.265083429994687,3,3,34,16.333333333333332,0,0,49,1,0:00:00.158791,1,0
2021-06-09 06:40:43.912907,51,47,0,23,25,4.3048056172292535,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:43.916215,51,47,0,24,24,4.311953224613572,3,3,34,16.333333333333332,0,0,49,1,0:00:00.861503,1,0
2021-06-09 06:40:43.965498,51,47,0,23,25,4.3048056172292535,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052591,1,0
2021-06-09 06:40:44.117551,51,47,0,31,17,4.1775463035886045,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:44.764128,51,47,0,31,17,4.1775463035886045,3,3,34,16.333333333333332,0,0,49,1,0:00:00.646577,1,0
2021-06-09 06:40:44.916204,51,47,0,24,24,4.30999507814083,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:44.970007,51,47,0,24,24,4.30999507814083,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053803,1,0
2021-06-09 06:40:45.172097,51,47,0,25,23,4.34921076441534,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:45.224787,51,47,0,25,23,4.34921076441534,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052690,1,0
2021-06-09 06:40:45.928361,51,47,0,26,22,4.203918420607161,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:46.179099,51,47,0,31,17,4.115874793241023,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:46.182463,51,47,0,26,22,4.203918420607161,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254102,1,0
2021-06-09 06:40:46.230811,51,47,0,31,17,4.115874793241023,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051712,1,0
2021-06-09 06:40:46.985267,51,47,0,22,26,4.187158558405724,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:47.037921,51,47,0,22,26,4.187158558405724,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052654,1,0
2021-06-09 06:40:47.240019,51,47,0,25,23,4.388426450689849,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:47.292950,51,47,0,25,23,4.388426450689849,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052931,1,0
2021-06-09 06:40:47.451942,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:30.496428,92,0
2021-06-09 06:40:47.455789,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.003847,93,0
2021-06-09 06:40:47.455966,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.000177,94,0
2021-06-09 06:40:47.457798,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.001832,95,0
2021-06-09 06:40:47.997180,51,47,0,26,22,4.295193362412135,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:48.248280,51,47,0,30,18,4.365970626616778,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:48.251233,51,47,0,26,22,4.295193362412135,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254053,1,0
2021-06-09 06:40:49.004587,51,47,0,25,23,4.419988028619983,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:49.007990,51,47,0,30,18,4.365970626616778,3,3,34,16.333333333333332,0,0,49,1,0:00:00.759710,1,0
2021-06-09 06:40:49.057371,51,47,0,25,23,4.419988028619983,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052784,1,0
2021-06-09 06:40:49.310105,51,47,0,25,23,4.40714445936403,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:49.364099,51,47,0,25,23,4.40714445936403,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053994,1,0
2021-06-09 06:40:50.068076,51,47,0,23,25,4.336367195159387,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:50.120918,51,47,0,23,25,4.336367195159387,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052842,1,0
2021-06-09 06:40:50.323062,51,47,0,27,21,4.27077939186632,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:50.375503,51,47,0,27,21,4.27077939186632,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052441,1,0
2021-06-09 06:40:51.078939,51,47,0,30,18,4.127897892301556,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:51.330253,51,47,0,27,21,4.414798567708407,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:51.334249,51,47,0,30,18,4.127897892301556,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255310,1,0
2021-06-09 06:40:51.543716,51,47,0,27,21,4.414798567708407,3,3,34,16.333333333333332,0,0,49,1,0:00:00.213463,1,0
2021-06-09 06:40:52.097102,51,47,0,28,20,4.2096143824787955,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:52.348476,51,47,0,28,20,4.349210764415339,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:52.352262,51,47,0,28,20,4.2096143824787955,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255160,1,0
2021-06-09 06:40:52.401004,51,47,0,28,20,4.349210764415339,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052528,1,0
2021-06-09 06:40:53.155023,51,47,0,27,21,4.230743235396391,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:53.209019,51,47,0,27,21,4.230743235396391,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053996,1,0
2021-06-09 06:40:53.410957,51,47,0,25,23,4.33959850959822,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:53.465279,51,47,0,25,23,4.33959850959822,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054322,1,0
2021-06-09 06:40:54.169101,51,47,0,23,25,4.213983373194952,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:54.420633,51,47,0,28,20,4.449591460077373,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:54.423327,51,47,0,23,25,4.213983373194952,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254226,1,0
2021-06-09 06:40:54.472767,51,47,0,28,20,4.449591460077373,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052134,1,0
2021-06-09 06:40:55.226832,51,47,0,28,20,4.128404393261612,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:55.279009,51,47,0,28,20,4.128404393261612,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052177,1,0
2021-06-09 06:40:55.481238,51,47,0,26,22,4.353127057360825,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:55.532408,51,47,0,26,22,4.353127057360825,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051170,1,0
2021-06-09 06:40:56.236885,51,47,0,28,20,4.162744587859909,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:56.482362,51,47,0,28,20,4.162744587859909,3,3,34,16.333333333333332,0,0,49,1,0:00:00.245477,1,0
2021-06-09 06:40:56.533939,51,47,0,29,19,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:57.287577,51,47,0,29,19,4.208793912283375,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:57.399272,51,47,0,29,19,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0:00:00.865333,1,0
2021-06-09 06:40:57.446044,51,47,0,29,19,4.208793912283375,3,3,34,16.333333333333332,0,0,49,1,0:00:00.158467,1,0
2021-06-09 06:40:57.598228,51,47,0,26,22,4.193485695594624,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:57.659274,51,47,0,26,22,4.193485695594624,3,3,34,16.333333333333332,0,0,49,1,0:00:00.061046,1,0
2021-06-09 06:40:58.363425,51,47,0,25,23,4.226374244680234,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:58.614743,51,47,0,29,19,4.254019529664881,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:58.633005,51,47,0,25,23,4.226374244680234,3,3,34,16.333333333333332,0,0,49,1,0:00:00.269580,1,0
2021-06-09 06:40:59.387715,51,47,0,28,20,4.248323567793249,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:59.391295,51,47,0,29,19,4.254019529664881,3,3,34,16.333333333333332,0,0,49,1,0:00:00.776552,1,0
2021-06-09 06:40:59.554848,51,47,0,28,20,4.248323567793249,3,3,34,16.333333333333332,0,0,49,1,0:00:00.167133,1,0
2021-06-09 06:40:59.656719,51,47,0,28,20,4.328713086815011,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:40:59.817388,51,47,0,28,20,4.328713086815011,3,3,34,16.333333333333332,0,0,49,1,0:00:00.160669,1,0
2021-06-09 06:41:00.422094,51,47,0,24,24,4.039540295700055,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:00.475278,51,47,0,24,24,4.039540295700055,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053184,1,0
2021-06-09 06:41:00.677759,51,47,0,25,23,4.36792877308952,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:01.430611,51,47,0,24,24,4.145478224698414,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:01.434104,51,47,0,25,23,4.36792877308952,3,3,34,16.333333333333332,0,0,49,1,0:00:00.756345,1,0
2021-06-09 06:41:01.687640,51,47,0,25,23,4.2187201363358575,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:01.690775,51,47,0,24,24,4.145478224698414,3,3,34,16.333333333333332,0,0,49,1,0:00:00.260164,1,0
2021-06-09 06:41:01.740678,51,47,0,25,23,4.2187201363358575,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053038,1,0
2021-06-09 06:41:02.496920,51,47,0,28,20,4.271917068143643,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:02.549926,51,47,0,28,20,4.271917068143643,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053006,1,0
2021-06-09 06:41:02.752217,51,47,0,22,26,4.356864872759716,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:03.507617,51,47,0,29,19,4.142246910259581,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:03.510635,51,47,0,22,26,4.356864872759716,3,3,34,16.333333333333332,0,0,49,1,0:00:00.758418,1,0
2021-06-09 06:41:03.764502,51,47,0,27,21,4.233521852064554,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:03.767548,51,47,0,29,19,4.142246910259581,3,3,34,16.333333333333332,0,0,49,1,0:00:00.259931,1,0
2021-06-09 06:41:04.524779,51,47,0,24,24,4.397532204546912,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:04.528740,51,47,0,27,21,4.233521852064554,3,3,34,16.333333333333332,0,0,49,1,0:00:00.764238,1,0
2021-06-09 06:41:04.576985,51,47,0,24,24,4.397532204546912,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052206,1,0
2021-06-09 06:41:04.830527,51,47,0,24,24,4.409555303607444,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:04.884157,51,47,0,24,24,4.409555303607444,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053630,1,0
2021-06-09 06:41:05.590213,51,47,0,24,24,4.311132754418153,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:05.643386,51,47,0,24,24,4.311132754418153,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053173,1,0
2021-06-09 06:41:05.845641,51,47,0,25,23,4.240669459448871,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:06.601430,51,47,0,22,26,4.349210764415339,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:06.605268,51,47,0,25,23,4.240669459448871,3,3,34,16.333333333333332,0,0,49,1,0:00:00.759627,1,0
2021-06-09 06:41:06.656652,51,47,0,22,26,4.349210764415339,3,3,34,16.333333333333332,0,0,49,1,0:00:00.055222,1,0
2021-06-09 06:41:06.859600,51,47,0,25,23,4.3139113710863155,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:07.615588,51,47,0,21,27,4.30999507814083,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:07.619027,51,47,0,25,23,4.3139113710863155,3,3,34,16.333333333333332,0,0,49,1,0:00:00.759427,1,0
2021-06-09 06:41:07.669108,51,47,0,21,27,4.30999507814083,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053520,1,0
2021-06-09 06:41:07.922522,51,47,0,27,21,4.375582881433896,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:07.975671,51,47,0,27,21,4.375582881433896,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053149,1,0
2021-06-09 06:41:08.680648,51,47,0,26,22,4.307216461472667,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:08.932704,51,47,0,24,24,4.211066027991481,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:08.935702,51,47,0,26,22,4.307216461472667,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255054,1,0
2021-06-09 06:41:08.985425,51,47,0,24,24,4.211066027991481,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052721,1,0
2021-06-09 06:41:09.742921,51,47,0,26,22,4.335546724963967,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:09.994550,51,47,0,27,21,4.30284747075651,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:09.997997,51,47,0,26,22,4.335546724963967,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255076,1,0
2021-06-09 06:41:10.752402,51,47,0,25,23,4.405186312891288,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:10.755504,51,47,0,27,21,4.30284747075651,3,3,34,16.333333333333332,0,0,49,1,0:00:00.760954,1,0
2021-06-09 06:41:10.805487,51,47,0,25,23,4.405186312891288,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053085,1,0
2021-06-09 06:41:11.058585,51,47,0,28,20,4.186338088210304,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:11.717876,51,47,0,28,20,4.186338088210304,3,3,34,16.333333333333332,0,0,49,1,0:00:00.659291,1,0
2021-06-09 06:41:11.820378,51,47,0,25,23,4.154270009320113,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:11.873249,51,47,0,25,23,4.154270009320113,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052871,1,0
2021-06-09 06:41:12.075482,51,47,0,27,21,4.358823019232458,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:12.129537,51,47,0,27,21,4.358823019232458,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054055,1,0
2021-06-09 06:41:12.836927,51,47,0,25,23,4.096336314371422,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:12.889521,51,47,0,25,23,4.096336314371422,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052594,1,0
2021-06-09 06:41:13.092510,51,47,0,27,21,4.355537901604238,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:13.148237,51,47,0,27,21,4.355537901604238,3,3,34,16.333333333333332,0,0,49,1,0:00:00.055727,1,0
2021-06-09 06:41:13.853255,51,47,0,26,22,4.257935822610367,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:13.906913,51,47,0,26,22,4.257935822610367,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053658,1,0
2021-06-09 06:41:14.110005,51,47,0,27,21,4.105442068228484,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:14.162683,51,47,0,27,21,4.105442068228484,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052678,1,0
2021-06-09 06:41:14.869422,51,47,0,23,25,4.240355490213509,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:14.921693,51,47,0,23,25,4.240355490213509,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052271,1,0
2021-06-09 06:41:15.124863,51,47,0,29,19,4.253199059469462,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:15.813310,51,47,0,29,19,4.253199059469462,3,3,34,16.333333333333332,0,0,49,1,0:00:00.688447,1,0
2021-06-09 06:41:15.915008,51,47,0,28,20,4.328713086815011,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:15.966974,51,47,0,28,20,4.328713086815011,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051966,1,0
2021-06-09 06:41:16.170003,51,47,0,25,23,4.263125283521943,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:16.223343,51,47,0,25,23,4.263125283521943,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053340,1,0
2021-06-09 06:41:16.928027,51,47,0,27,21,4.223089127052014,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:16.982141,51,47,0,27,21,4.223089127052014,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054114,1,0
2021-06-09 06:41:17.185161,51,47,0,26,22,4.419988028619983,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:41:17.239767,51,47,0,26,22,4.419988028619983,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054606,1,0
